item_id,name,width_cm,depth_cm,height_cm,mass_kg,priority,expiry_date,usage_limit,preferred_zone
001963,EV_Suit_Battery,39.2,21.7,18.2,7.74,6,,611,Storage_Bay
001964,Helmet_Visor,49.4,11.2,47.8,13.22,91,,1123,Crew_Quarters
001965,Oxygen_Cylinder,20.2,18.8,64.9,38.5,70,,3239,Crew_Quarters
001966,Battery_Pack,44.4,34.9,22.1,17.12,56,,946,External_Storage
001967,Vacuum_Sealed_Tools,48.8,41.7,26.9,27.37,62,,3680,Maintenance_Bay
001968,Pressure_Regulator,48.1,27.4,41.1,27.08,3,,1362,Engineering_Bay
001969,Water_Bottle,23.3,28.7,19.2,6.42,13,,1340,Storage_Bay
001970,Tether_Reel,16.0,27.9,15.4,3.44,81,,4964,External_Storage
001971,Protein_Bars,38.0,31.9,15.4,9.33,91,,3663,Storage_Bay
001972,Tether_Reel,28.7,16.4,15.6,3.67,17,,2062,Airlock
001973,Water_Bottle,19.5,18.6,49.4,8.96,98,,914,Crew_Quarters
001974,Tether_Reel,13.6,19.6,34.0,4.53,65,,3584,External_Storage
001975,Water_Bottle,48.6,40.9,47.6,47.31,43,,3117,Storage_Bay
001976,Emergency_Oxygen_Mask,41.4,23.2,20.9,10.04,91,,2816,Medical_Bay
001977,Water_Purification_Unit,39.3,32.7,12.8,8.22,87,,3778,Crew_Quarters
001978,Oxygen_Cylinder,16.7,16.9,89.1,27.8,14,,2029,Medical_Bay
001979,First_Aid_Kit,11.5,24.8,24.1,6.2,77,,18,Crew_Quarters
001980,Cooling_System,14.2,28.1,33.8,6.74,36,,325,Engineering_Bay
001981,EV_Suit_Battery,26.0,37.2,30.5,14.75,45,,629,Airlock
001982,Oxygen_Cylinder,29.1,27.5,75.3,23.1,54,,297,Crew_Quarters
001983,Gyroscope_Module,43.4,17.2,43.9,16.39,21,,1692,Engineering_Bay
001984,Fire_Extinguisher,16.3,20.9,41.2,7.02,4,,123,Engineering_Bay
001985,Oxygen_Cylinder,22.5,15.3,60.5,32.7,27,,1913,Medical_Bay
001986,Seed_Packets,19.8,23.0,10.2,9.0,70,,35,Greenhouse
001987,Microgravity_Lab_Kit,15.1,19.9,14.7,5.6,88,,25,Crew_Quarters
001988,Tool_Kit,21.5,18.9,19.5,9.7,28,,16,Maintenance_Bay
001989,Navigation_Module,21.1,34.3,39.0,14.11,89,,4624,Cockpit
001990,Microgravity_Lab_Kit,29.0,12.2,13.0,2.2,25,,63,Crew_Quarters
001991,Vacuum_Sealed_Tools,48.7,11.1,23.8,6.43,58,,3088,Maintenance_Bay
001992,Scientific_Sensor,35.0,49.5,41.6,36.04,19,,563,Lab
001993,Medical_Scanner,29.0,48.2,39.4,27.54,57,2026-03-22T00:00:00Z,78,Lab
001994,Medical_Scanner,30.2,26.2,11.2,4.43,71,2026-06-04T00:00:00Z,74,Lab
001995,Handheld_Spectrometer,45.0,32.0,11.7,8.42,73,,2046,Engineering_Bay
001996,Microgravity_Lab_Kit,26.5,18.9,22.8,2.0,91,,81,Lab
001997,Laptop,23.2,28.2,44.8,14.65,90,,3614,Crew_Quarters
001998,Gyroscope_Module,31.1,37.0,38.1,21.92,90,,1607,Cockpit
001999,Microgravity_Lab_Kit,26.4,19.5,13.5,1.3,66,,66,Lab
002000,Seed_Packets,13.2,29.3,29.4,6.1,66,,79,Greenhouse
